u,v,dist
4892882551,4892882543,39.4959137006
4892882551,4892882555,37.2805213056
4892882555,4892882551,37.2805213056
4892882555,4972480017,86.6451331552
4972480017,4892882555,86.6451331552
4972480017,4972480080,134.216730136
4972480080,4972480017,134.216730136
4976865681,4976865649,98.89578482
4976865649,4976865681,98.89578482
4976865649,4976865680,49.169882071
4976865680,4976865649,49.169882071
4992401955,4993855121,206.148928787
4993855121,4992401955,206.148928787
4993855121,4992401961,143.171418029
4992401961,4993855121,143.171418029
4992401961,4993855123,102.255802811
4993855123,4992401961,102.255802811
4993855123,4992431198,603.740411458
4992431198,4993855123,603.740411458
4992431198,4992432675,38.0564367007
4992432675,4992431198,38.0564367007
4992432675,4992432680,59.4285994099
4992432680,4992432675,59.4285994099
4992432680,4992431196,106.550607353
4992431196,4992432680,106.550607353
4992431196,4992431191,244.303797489
4992431191,4992431196,244.303797489
4925822879,4925822881,38.2135346452
4925822881,4925822879,38.2135346452
4925822881,4925822894,256.835671611
4925822894,4925822881,256.835671611
4978959700,4978959699,41.6349825417
4978959699,4978959700,41.6349825417
4978959699,4978955332,38.3449384504
4978955332,4978959699,38.3449384504
4978955332,5443312462,224.627198188
5443312462,4978955332,224.627198188
4976865599,4976865591,319.648296208
4976865591,4976865599,319.648296208
4979000527,4979000526,130.865479086
4979000526,4979000527,130.865479086
4978942688,4978942686,69.1020090623
4978942686,4978942688,69.1020090623
4978956299,4978955824,187.996973469
4978955824,4978956299,187.996973469
4978955824,5498501981,76.5942278996
5498501981,4978955824,76.5942278996
4978332986,4979254721,53.4419717598
4979254721,4978332986,53.4419717598
4979254721,5789025762,9.14967868928
5789025762,4979254721,9.14967868928
4974914306,4977128536,96.1500936706
4977128536,4974914306,96.1500936706
4974641924,4974641925,103.785748117
4974641925,4974641924,103.785748117
4976865637,4976865633,457.13643953
4976865633,4976865637,457.13643953
5443154516,6016305544,164.647507045
6016305544,6016305545,60.3441865513
6016305545,6016305546,117.881700443
6016305546,6016305547,56.6380135343
6016305547,6016305548,68.2181467465
6016305548,6016305549,94.6298401012
6016305549,6016305550,48.9215019758
6016305550,6016305551,61.0551881747
6016305551,5444967129,51.8544994165
5444967129,5444967123,23.6211283824
5444967123,6016305552,105.981128325
6016305552,6016305559,169.220976888
6016305559,6016305560,79.3173959867
6016305560,6016305562,595.381459917
6016305562,6016305563,32.3402523193
6016305563,6016305565,65.3799216837
6016305565,6016305568,150.755141535
6016305568,6016305567,68.7252847652
6016305567,6016305566,51.7361360473
6016305566,6016305569,215.155036916
6016305569,6016305570,123.396408248
6016305570,6016305571,317.33002827
6016305571,6016305572,27.4767652153
6016305572,6016305575,247.187883923
6016305575,6016305578,283.607372552
6016305578,6016305579,102.381685708
6016305579,6016305576,698.241877321
6016305576,7081627523,70.2995759017
7081627523,6016307892,229.072882529
6016307892,6016307893,441.588893529
6016307893,6016307894,380.7858257
6016307894,6016307896,214.956163337
6016307896,7118975260,40.8318503084
7118975260,6016307898,25.7339476223
6016307898,6016307900,186.706755073
4976732238,6016305543,7.33242000852
6016305543,4976732238,7.33242000852
6016305543,4976734115,78.3995978921
4976734115,6016305543,78.3995978921
4976734115,4976734120,75.1650230376
4976734120,4976734115,75.1650230376
4976734120,4976734227,65.7265579525
4976734227,4976734120,65.7265579525
4976734227,4976732650,102.601703187
4976732650,4976734227,102.601703187
4976732650,5783404366,9.96177285045
5783404366,4976732650,9.96177285045
5783404366,4976732304,245.972390414
4976732304,5783404366,245.972390414
4976732304,4976732256,160.32775614
4976732256,4976732304,160.32775614
4976732256,4976732257,21.9071189181
4976732257,4976732256,21.9071189181
4976732257,4976734239,45.4096473292
4976734239,4976732257,45.4096473292
4976734239,566696802,59.6116696
566696802,4976734239,59.6116696
4976724146,4976724148,83.1606914468
4976724148,4976724146,83.1606914468
4976724161,4976724163,124.745367344
4976724163,4976724161,124.745367344
4983806047,4983801203,82.3106418291
4983801203,4983806047,82.3106418291
4983801203,4983804975,881.909963257
4983804975,4983801203,881.909963257
6879963478,6879963475,70.2277599705
6879963475,6879963478,70.2277599705
4976869530,4976869406,37.1493693899
4976869406,4976869530,37.1493693899
4976869406,4976869396,60.7869395336
4976869396,4976869406,60.7869395336
4976869396,4976869386,118.68945754
4976869386,4976869396,118.68945754
4976869386,4976869392,58.7763368102
4976869392,4976869386,58.7763368102
4976869392,4976869394,107.719035805
4976869394,4976869392,107.719035805
4976869394,4976869393,23.9581622018
4976869393,4976869394,23.9581622018
7053390656,7053390653,132.600092055
7053390653,7053390656,132.600092055
1380068387,4976595963,110.284074002
4976595963,1380068387,110.284074002
4976866964,4976866929,345.714369879
4976866929,4976866964,345.714369879
4976866929,4976866942,131.899166263
4976866942,4976866929,131.899166263
4976866942,4976866930,298.899474136
4976866930,4976866942,298.899474136
4890808235,4978947209,85.7175290229
4978947209,4890808235,85.7175290229
4978947209,4978947210,73.0236463245
4978947210,4978947209,73.0236463245
4978947210,4978933332,13.6238296507
4978933332,4978947210,13.6238296507
4978933332,4978936439,68.8936349145
4978936439,4978933332,68.8936349145
4978936439,4890808219,48.8020707126
4890808219,4978936439,48.8020707126
653996531,4978949470,104.262090131
4978949470,653996531,104.262090131
4978949470,4978948459,6.7799697837
4978948459,4978949470,6.7799697837
4978948459,4978947990,176.246811746
4978947990,4978948459,176.246811746
4978947990,6132593410,107.427766561
6132593410,4978947990,107.427766561
6132593410,4978949459,247.771044914
4978949459,6132593410,247.771044914
4978949459,4978949453,138.086323163
4978949453,4978949459,138.086323163
4978949453,4978948405,143.452105935
4978948405,4978949453,143.452105935
4890808128,4890808125,138.360131357
4890808125,4890808128,138.360131357
4976867168,4976867165,144.419034618
4976867165,4976867168,144.419034618
4976867165,4976867166,95.9304338206
4976867166,4976867165,95.9304338206
1698267949,1698267540,191.467783082
1698267540,1698267949,191.467783082
1698267540,1698267500,60.8283982824
1698267500,1698267540,60.8283982824
7085611834,7085611837,59.4787357661
7085611837,7085611834,59.4787357661
7085611837,7085611826,76.313248274
7085611826,7085611837,76.313248274
4892666187,4892666186,15.3358636532
4892666186,4892666187,15.3358636532
4978962593,4978962118,168.847919927
4978962118,4978962593,168.847919927
5234527894,5234527897,204.370792121
5234527897,5234527894,204.370792121
5234527897,5234527900,316.784668203
5234527900,5234527897,316.784668203
5789039823,5789039822,49.0929087068
5789039822,5789039823,49.0929087068
4573839859,4979112613,251.969274819
4979112613,4573839859,251.969274819
4979087127,4979087471,89.7905970092
4979087471,4979087127,89.7905970092
4972483169,4972483138,203.641085027
4972483138,4972483169,203.641085027
566699592,4890704172,140.037939298
4890704172,566699592,140.037939298
4972482626,4972482479,230.518108001
4972482479,4972482626,230.518108001
4892883456,7085649513,55.3962291555
7085649513,4892883456,55.3962291555
7085649513,4892883450,185.97838961
4892883450,7085649513,185.97838961
4892883450,4892883443,391.551677504
4892883443,4892883450,391.551677504
4976866267,4976866260,70.5045710724
4976866260,4976866267,70.5045710724
4976866260,4976866261,93.9638766898
4976866261,4976866260,93.9638766898
4978881954,4978882222,68.3965303957
4978882222,4978881954,68.3965303957
4994016521,4994016522,42.9888690109
4994016522,4994016521,42.9888690109
566708988,4994016479,95.8166204695
4994016479,566708988,95.8166204695
4994016479,566708990,246.026084636
566708990,4994016479,246.026084636
566708990,4994016476,106.873284253
4994016476,566708990,106.873284253
4994016476,566708986,193.430224372
566708986,4994016476,193.430224372
5444939370,5439719982,7.65165019553
5439719982,5444939370,7.65165019553
5439719982,4722092934,209.360667539
4722092934,5439719982,209.360667539
4722092934,4722092935,25.7860372762
4722092935,4722092934,25.7860372762
4976710606,4976736679,171.512880427
4976736679,4976710606,171.512880427
4976580953,4976580961,39.6222266906
4976580961,4976580953,39.6222266906
4978332118,4978332117,74.8500511233
4978332117,4978332118,74.8500511233
4723501402,4978940778,46.1651360512
4978940778,4723501402,46.1651360512
4978928790,4978928928,153.421130288
4978928928,4978928790,153.421130288
4978928928,4978929094,27.2151573716
4978929094,4978928928,27.2151573716
4974547856,4974547874,340.559361677
4974547874,4974547856,340.559361677
4892939103,4978917987,198.723365612
4978917987,4892939103,198.723365612
4978917987,5789525364,147.373409791
5789525364,4978917987,147.373409791
5789525364,5789525363,8.5608038853
5789525363,5789525364,8.5608038853
6709254303,6709254299,76.7675454851
6709254299,6709254303,76.7675454851
2319238813,4976867971,109.396390804
4976867971,2319238813,109.396390804
4976867971,4976867987,94.9390282331
4976867987,4976867971,94.9390282331
4976867987,2319238786,69.6430563224
2319238786,4976867987,69.6430563224
2319238786,4976867957,146.275558585
4976867957,2319238786,146.275558585
4976867957,2319238780,27.6810611855
2319238780,4976867957,27.6810611855
2319238780,4976867950,163.123337916
4976867950,2319238780,163.123337916
4976867950,2319238768,41.2989489026
2319238768,4976867950,41.2989489026
2319238768,2319238767,50.1914377826
2319238767,2319238768,50.1914377826
2319238767,5253826101,134.634040615
5253826101,2319238767,134.634040615
5253826101,6722775486,157.008961323
6722775486,5253826101,157.008961323
4974677819,4974677822,158.844784696
4974677822,4974677819,158.844784696
4994511564,4994511565,79.8490200546
4994511565,4994511564,79.8490200546
4972483350,4972483164,311.619745222
4972483164,4972483350,311.619745222
4976867550,4976867545,265.085573532
4976867545,4976867550,265.085573532
4976867545,4976867542,484.094844306
4976867542,4976867545,484.094844306
4976867123,4976867134,24.8093841124
4976867134,4976867123,24.8093841124
4979127758,4979123509,57.843056976
4979123509,4979127758,57.843056976
4979123509,4979123503,119.86034732
4979123503,4979123509,119.86034732
4993947067,4993947068,75.1637612225
4993947068,4993947067,75.1637612225
6880565355,6880565346,123.735384507
6880565346,6880565355,123.735384507
4978332820,4977089808,55.3705087895
4977089808,4978332820,55.3705087895
4978912947,4978911662,53.6609087387
4978911662,4978912947,53.6609087387
4978911662,4978915257,148.943378254
4978915257,4978911662,148.943378254
4979076826,4978985426,399.059549913
4978985426,4979076826,399.059549913
5484690775,5592442009,112.561265723
5592442009,5484690775,112.561265723
4979102604,4979104826,151.65036872
4979104826,4979102604,151.65036872
4979104826,4979104824,56.6425814559
4979104824,4979104826,56.6425814559
4926167542,4926167527,47.5145716455
4926167527,4926167542,47.5145716455
4926167527,4926425981,262.334725903
4926425981,4926167527,262.334725903
4972477854,4972467710,427.74703169
4972467710,4972477854,427.74703169
4976747190,4976747191,90.7603394331
4976747191,4976747190,90.7603394331
4974871483,4974677874,127.776115201
4974677874,4974871483,127.776115201
4976865679,4976865673,185.485181029
4976865673,4976865679,185.485181029
4976865673,4976865186,2.63183053063
4976865186,4976865673,2.63183053063
4976865186,4976865674,278.720451412
4976865674,4976865186,278.720451412
4304660986,4976866751,176.140451011
4976866751,4304660986,176.140451011
4976866751,4976866735,151.772583128
4976866735,4976866751,151.772583128
4976866735,4976866744,181.742763255
4976866744,4976866735,181.742763255
4979126550,4979125023,236.402734973
4979125023,4979126550,236.402734973
4979125023,4979125602,10.1411576313
4979125602,4979125023,10.1411576313
4979125602,4979125388,49.5619334438
4979125388,4979125602,49.5619334438
4979125388,4979125062,192.119942698
4979125062,4979125388,192.119942698
4976867084,4976867083,51.2228626167
4976867083,4976867084,51.2228626167
4124631754,7071653579,142.631813984
7071653579,4124631754,142.631813984
7071653579,4976467430,67.6894380165
4976467430,7071653579,67.6894380165
4976467430,1364588718,128.116208637
1364588718,4976467430,128.116208637
1364588718,4976494628,12.1963204346
4976494628,1364588718,12.1963204346
4976494628,1364588928,66.4124829962
1364588928,4976494628,66.4124829962
1364588928,4976494507,69.709618167
4976494507,1364588928,69.709618167
4976494507,4976494513,144.800752556
4976494513,4976494507,144.800752556
7106690530,4978329918,62.332732863
4978329918,7106690530,62.332732863
4978329918,4978329913,134.301183412
4978329913,4978329918,134.301183412
4978329913,7106690527,66.8643451212
7106690527,4978329913,66.8643451212
4994029719,4994029720,60.0040397507
4994029720,4994029719,60.0040397507
4890746802,4974642170,283.261218013
4974642170,4890746802,283.261218013
7123305943,5253904404,75.4593348701
5253904404,7123305943,75.4593348701
5253904404,5253904405,57.4887426843
5253904405,5253904404,57.4887426843
5253904405,5253904410,225.939894016
5253904410,5253904405,225.939894016
5253904410,5253866631,801.754694559
5253866631,5253904410,801.754694559
4978929490,4978939825,152.28430202
4978939825,4978929490,152.28430202
6880055831,5255323782,230.61682761
1364340966,5622971360,312.182276063
5622971360,1364340966,312.182276063
4974677794,4974677868,123.105480457
4974677868,4974677794,123.105480457
4977089788,4978332922,47.8463331811
4978332922,4977089788,47.8463331811
4978976443,4978976441,137.326713753
4978976441,4978976443,137.326713753
4976466180,4976509469,145.833025477
4976509469,4976466180,145.833025477
4890745850,6709952844,116.832616993
6709952844,4890745850,116.832616993
4979042510,4979042500,135.00820922
4979042500,4979042510,135.00820922
4978979288,4978979280,113.425169816
4978979280,4978979288,113.425169816
4978933417,4978954383,120.391205231
4978954383,4978933417,120.391205231
4976867991,4976867993,9.50312394058
4976867993,4976867991,9.50312394058
4976867993,4976868175,34.3490233484
4976868175,4976867993,34.3490233484
4972482638,4972482625,38.9708065361
4972482625,4972482638,38.9708065361
4892731327,4892731326,105.140693375
4892731326,4892731327,105.140693375
5049820875,4892883505,29.1349979409
4892883505,5049820875,29.1349979409
4978977885,4978963038,247.041990541
4978963038,4978977885,247.041990541
4976478175,4976478182,39.8404474961
4976478182,4976478175,39.8404474961
4976478182,4976478183,47.9639651278
4976478183,4976478182,47.9639651278
4976478183,4976478186,66.1591964409
4976478186,4976478183,66.1591964409
4976478186,4976478192,26.7438317748
4976478192,4976478186,26.7438317748
4976478192,4976478193,243.912410661
4976478193,4976478192,243.912410661
4972479544,4972479572,144.298277531
4972479572,4972479544,144.298277531
4972479572,4972479576,22.947727486
4972479576,4972479572,22.947727486
4976580930,4976580934,96.2926155557
4976580934,4976580930,96.2926155557
4978976883,6709274263,52.5346128706
6709274263,4978976883,52.5346128706
4976869721,4976868450,13.806572153
4976868450,4976869721,13.806572153
4976868450,4976868445,195.437929048
4976868445,4976868450,195.437929048
4972482284,4972482323,93.4097706909
4972482323,4972482284,93.4097706909
4974677849,4974677850,184.934024692
4974677850,4974677849,184.934024692
4978893076,4978892994,223.13843137
4978892994,4978893076,223.13843137
4978892994,4978892976,73.5359887688
4978892976,4978892994,73.5359887688
4976866721,4976866708,76.9136507651
4976866708,4976866721,76.9136507651
6887649184,6887649182,53.1317572201
6887649182,6887649184,53.1317572201
4978882251,4978882192,25.3774963251
4978882192,4978882251,25.3774963251
4972481561,4972481580,20.4410061263
4972481580,4972481561,20.4410061263
4972481580,4972481772,144.232832179
4972481772,4972481580,144.232832179
4978952518,4978953812,293.713876808
4978953812,4978952518,293.713876808
6709918507,1364340905,7.85037755572
1364340905,6709918507,7.85037755572
1364340905,4979128019,204.521616157
4979128019,1364340905,204.521616157
4979128019,1364340516,7.50376708613
1364340516,4979128019,7.50376708613
4972479804,4972479786,410.019383142
4972479786,4972479804,410.019383142
653997349,4892939067,225.735941184
4892939067,653997349,225.735941184
4892939067,653997484,116.331461188
653997484,4892939067,116.331461188
653997484,6102720054,173.689387131
6102720054,653997484,173.689387131
6102720054,6102720055,47.8967722419
6102720055,6102720054,47.8967722419
6102720055,6102720056,65.1518016925
6102720056,6102720055,65.1518016925
6102720056,6102682696,53.2364914703
6102682696,6102720056,53.2364914703
6102682696,4926424402,32.0419810274
4926424402,6102682696,32.0419810274
4926424402,653997493,361.033707481
653997493,4926424402,361.033707481
4972481615,6722733387,201.360791187
6722733387,4972481615,201.360791187
6722733387,6709300446,52.2101256508
6709300446,6722733387,52.2101256508
6709300446,4976868927,70.1434806979
4976868927,6709300446,70.1434806979
4976868927,4982716462,157.871594244
4982716462,4976868927,157.871594244
4989658466,4989658468,248.095395535
4989658468,4989658466,248.095395535
4979095501,4979095498,98.6181400998
4979095498,4979095501,98.6181400998
4983823931,4983814436,488.315186121
4983814436,4983823931,488.315186121
4976865073,4976865072,86.940327097
4976865072,4976865073,86.940327097
3897088543,3897088807,351.556980257
6975494411,6975494409,62.6838557187
6975494409,6975494411,62.6838557187
6975494409,6978371705,63.6716260277
6978371705,6975494409,63.6716260277
4978914113,4978914060,184.124490168
4978914060,4978914113,184.124490168
569198765,7118818947,6.80869966206
7118818947,569198765,6.80869966206
5002448933,5002448956,962.843337736
5002448956,5002448933,962.843337736
4979094939,4979001387,10.5679075999
4979001387,4979094939,10.5679075999
4979001387,4979101200,401.467103719
4979101200,4979001387,401.467103719
4979101200,4979091094,102.631359918
4979091094,4979101200,102.631359918
653107406,7085250580,238.386487506
7085250580,653107406,238.386487506
7085250580,1698296714,61.3041283049
1698296714,7085250580,61.3041283049
1698296714,1698296668,232.974706074
1698296668,1698296714,232.974706074
4972480761,4972480480,144.535541292
4972480480,4972480761,144.535541292
4976600597,4976600588,197.631458027
4976600588,4976600597,197.631458027
4977089915,4978332933,49.9368986588
4978332933,4977089915,49.9368986588
4978882121,4978882026,70.5806781122
4978882026,4978882121,70.5806781122
4978894722,4978893119,64.135393046
4978893119,4978894722,64.135393046
4978906751,4978906742,8.77906469801
4978906742,4978906751,8.77906469801
4978906742,4978907446,83.4446995555
4978907446,4978906742,83.4446995555
4890746587,4974547837,134.983281343
4974547837,4890746587,134.983281343
4978958192,4978945984,84.3932524532
4978945984,4978958192,84.3932524532
4978945984,4978958191,30.1668677051
4978958191,4978945984,30.1668677051
4978958191,4978958193,14.6110594442
4978958193,4978958191,14.6110594442
4978958193,4978945985,249.922692957
4978945985,4978958193,249.922692957
4978945985,4890613466,29.6631456635
4890613466,4978945985,29.6631456635
1364513046,4972477997,436.314564314
4972477997,1364513046,436.314564314
4978909002,653996709,95.9645613139
653996709,4978909002,95.9645613139
4978332428,4978332043,211.04196025
4978332043,4978332428,211.04196025
4978332043,4978332037,136.967050355
4978332037,4978332043,136.967050355
6876773390,6876741675,33.9648613179
6876741675,6876773390,33.9648613179
4978933745,4978933002,47.1962947947
4978933002,4978933745,47.1962947947
4978906982,4978899137,107.494198395
4978899137,4978906982,107.494198395
5253841759,5253933896,146.799206918
5253933896,5253841759,146.799206918
5253933896,5256519099,661.284591778
5256519099,5253933896,661.284591778
6880584883,6880584882,166.728231336
6880584882,6880584883,166.728231336
4972481552,4972481394,65.3776565766
4972481394,4972481552,65.3776565766
2686216906,2686165168,128.265687665
2686165168,2686216906,128.265687665
2686165168,2686165170,8.40668902491
2686165170,2686165168,8.40668902491
2686165170,2686165172,43.4337583403
2686165172,2686165170,43.4337583403
4976690170,4976690173,196.911696737
4976690173,4976690170,196.911696737
7070873290,7070846880,127.702278804
7070846880,7070873290,127.702278804
5789291222,2728009270,263.731626787
2728009270,5789291222,263.731626787
4978990052,4978914513,75.2544807168
4978914513,4978990052,75.2544807168
4978914513,4978912740,115.794390367
4978912740,4978914513,115.794390367
4978912740,4978913444,118.547786198
4978913444,4978912740,118.547786198
4978913444,4978912750,129.541254765
4978912750,4978913444,129.541254765
4976868156,4976868002,12.5433554995
4976868002,4976868156,12.5433554995
4976868002,4976868155,40.6626856444
4976868155,4976868002,40.6626856444
4976868155,4976868147,189.835489779
4976868147,4976868155,189.835489779
4976868147,4976868144,46.7568321991
4976868144,4976868147,46.7568321991
4979083460,4979080569,50.7161990768
4979080569,4979083460,50.7161990768
4979080569,4979080566,248.225281718
4979080566,4979080569,248.225281718
5058234237,5058234246,324.070779336
5058234246,5058234237,324.070779336
4976865212,4976865211,55.7508279796
4976865211,4976865212,55.7508279796
4978330645,4978330640,162.851461953
4978330640,4978330645,162.851461953
4969275764,4969275763,44.0944328394
4969275763,4969275764,44.0944328394
4978972300,4978974444,40.5076930173
4978974444,4978972300,40.5076930173
4978974444,4890614277,46.9992115361
4890614277,4978974444,46.9992115361
4977091742,4977091733,92.2941101764
4977091733,4977091742,92.2941101764
4978948404,4978949295,139.838104517
4978949295,4978948404,139.838104517
4978949295,4978948401,122.739058695
4978948401,4978949295,122.739058695
4978948401,4978949288,27.9591022307
4978949288,4978948401,27.9591022307
4978949288,4978949292,174.789584534
4978949292,4978949288,174.789584534
4978949292,4978949459,158.399634856
4978949459,4978949292,158.399634856
4978924389,4978924388,172.023506763
4978924388,4978924389,172.023506763
4978941226,4978940117,46.9193199478
4978940117,4978941226,46.9193199478
4979076124,4979076122,32.963939766
4979076122,4979076124,32.963939766
4979076122,4979070482,109.320270317
4979070482,4979076122,109.320270317
1364340512,4979127083,125.22044074
4979127083,1364340512,125.22044074
4979127083,1364340224,30.8633439941
1364340224,4979127083,30.8633439941
4977089669,4977089668,59.150077932
4977089668,4977089669,59.150077932
5789291251,4978927511,211.3845263
4978927511,5789291251,211.3845263
4976662801,4976662802,60.923740983
4976662802,4976662801,60.923740983
5253955597,5253955599,53.8625982893
5253955599,5253955597,53.8625982893
5253955599,5253955605,162.244962562
5253955605,5253955599,162.244962562
4892883491,5592521017,37.5634073881
5592521017,4892883491,37.5634073881
5592521017,5592521016,107.676057549
5592521016,5592521017,107.676057549
4972481606,4972481731,69.5177545777
4972481731,4972481606,69.5177545777
4892731328,7087456964,242.214492046
7087456964,4892731328,242.214492046
4424514394,4424514404,303.00082624
4424514404,4424514394,303.00082624
4424514404,4424514402,102.452610825
4424514402,4424514404,102.452610825
4424514402,4424514397,141.73868567
4424514397,4424514402,141.73868567
4424514397,4424514395,149.939064887
4424514395,4424514397,149.939064887
4424514395,4989839997,76.0766692324
4989839997,4424514395,76.0766692324
4989839997,4989839995,11.0853770971
4989839995,4989839997,11.0853770971
4989839995,4424514391,57.3402841548
4424514391,4989839995,57.3402841548
4976646767,4976646770,180.175109937
4976646770,4976646767,180.175109937
4978894468,4978894722,77.8582461337
4978894722,4978894468,77.8582461337
4978894722,4978894725,37.2103215187
4978894725,4978894722,37.2103215187
1364513339,6709861235,43.1128262439
6709861235,1364513339,43.1128262439
6709861235,1364513326,101.62406384
1364513326,6709861235,101.62406384
1364513326,1364513913,99.5236465442
1364513913,1364513326,99.5236465442
1698266869,1698266769,53.0849081795
1698266769,1698266869,53.0849081795
1698266769,7085684077,129.648882159
7085684077,1698266769,129.648882159
7085684077,1698267051,906.143113538
1698267051,7085684077,906.143113538
1698267051,6880741154,1383.46567148
6880741154,1698267051,1383.46567148
6880741154,6975686147,21.23352541
6975686147,6880741154,21.23352541
6975686147,6709524698,106.533301065
6709524698,6975686147,106.533301065
6709524698,1698266512,133.280564254
1698266512,6709524698,133.280564254
1698266512,6709524699,13.5213825592
6709524699,1698266512,13.5213825592
566684319,566684324,542.973643269
566684324,566684319,542.973643269
566684324,6707114961,14.7536805009
6707114961,566684324,14.7536805009
1364513007,1364513745,46.1833179542
1364513745,1364513007,46.1833179542
1364513745,1364513471,244.503138326
1364513471,1364513745,244.503138326
1364513471,6970498576,44.3423630905
6970498576,1364513471,44.3423630905
6970498576,1364513113,10.3751247004
1364513113,6970498576,10.3751247004
1364513113,6705519993,75.7283440928
6705519993,1364513113,75.7283440928
6705519993,1364513935,125.991073685
1364513935,6705519993,125.991073685
1364513935,1364513316,6.86458776513
1364513316,1364513935,6.86458776513
6975474035,6975474034,130.721792731
6975474034,6975474035,130.721792731
6975474034,6975474033,69.7049739136
6975474033,6975474034,69.7049739136
4976531983,4976531985,245.529126877
4976531985,4976531983,245.529126877
4976600353,4994030143,101.12282733
4994030143,4976600353,101.12282733
4994030143,4993918580,2.93118978495
4993918580,4994030143,2.93118978495
4993918580,4976600346,219.486382499
4976600346,4993918580,219.486382499
4977089725,4977089711,20.04203314
4977089711,4977089725,20.04203314
4977089711,4977089712,82.0343733285
4977089712,4977089711,82.0343733285
4989839960,4989839963,185.72710805
4989839963,4989839960,185.72710805
4972480373,4972480380,116.108568357
4972480380,4972480373,116.108568357
4976870089,4976870084,102.680515849
4976870084,4976870089,102.680515849
4976870084,4976870085,78.0471464405
4976870085,4976870084,78.0471464405
4978934234,4978934233,76.133634538
4978934233,4978934234,76.133634538
4979135532,4979136062,94.9936026583
4979136062,4979135532,94.9936026583
4979136062,4979136069,43.066756309
4979136069,4979136062,43.066756309
5788971367,7085624307,77.8604128821
7085624307,5788971367,77.8604128821
7085624307,7085624305,69.1028481261
7085624305,7085624307,69.1028481261
7085624305,5788971362,101.881227611
5788971362,7085624305,101.881227611
6709442514,6709442513,13.67458282
6709442513,6709442514,13.67458282
4976734228,4976734232,293.330002899
4976734232,4976734228,293.330002899
6723194903,6723194902,34.6106968372
6723194902,6723194903,34.6106968372
4978977992,4978976922,82.9267160439
4978976922,4978977992,82.9267160439
4978976922,4978990932,80.999257886
4978990932,4978976922,80.999257886
5445097501,5445097504,20.7612976186
5445097504,5445097501,20.7612976186
4892938997,4212469232,201.967464368
4212469232,4892938997,201.967464368
2319238616,4890808001,140.71504604
4890808001,2319238616,140.71504604
653107365,1425049670,208.167517462
1425049670,653107365,208.167517462
1425049670,653107401,194.802223783
653107401,1425049670,194.802223783
3052440818,6876721643,150.474655071
6876721643,3052440818,150.474655071
6968196652,6968196648,205.47619716
6968196648,6968196652,205.47619716
6968196648,6968196647,47.3631275192
6968196647,6968196648,47.3631275192
6968196647,6968196654,43.6411637073
6968196654,6968196647,43.6411637073
4978330933,4978330921,167.644112215
4978330921,4978330933,167.644112215
4978330921,4978330915,112.543951862
4978330915,4978330921,112.543951862
4972479539,4972479559,177.76792002
4972479559,4972479539,177.76792002
4972479559,4972479560,17.5043520853
4972479560,4972479559,17.5043520853
566651230,5592319824,37.0698957786
5592319824,566651230,37.0698957786
4978330954,4978330947,146.142923489
4978330947,4978330954,146.142923489
4978330947,4978330945,29.3345839187
4978330945,4978330947,29.3345839187
6880741154,6880741152,22.9040036423
6880741152,6880741154,22.9040036423
1359194717,6714955160,61.3244272859
6714955160,1359194717,61.3244272859
1364588835,567771924,442.967561618
567771924,1364588835,442.967561618
567771924,567771925,14.5767795967
567771925,567771924,14.5767795967
566696024,7087505833,45.2050002517
7087505833,566696024,45.2050002517
7087505833,4977167956,237.006890597
4977167956,7087505833,237.006890597
4977167956,4977167981,325.600640727
4977167981,4977167956,325.600640727
4977167981,4977167970,84.9465283552
4977167970,4977167981,84.9465283552
4977167970,4977167961,206.623817276
4977167961,4977167970,206.623817276
4890703769,4890703772,244.144395255
4890703772,4890703769,244.144395255
4890703772,4890703766,16.9682236991
4890703766,4890703772,16.9682236991
4978333213,4978333212,30.2770579738
4978333212,4978333213,30.2770579738
4979034784,4979047766,78.6327356782
4979047766,4979034784,78.6327356782
4979047766,4979049350,39.3810615611
4979049350,4979047766,39.3810615611
4979049350,4979049344,6.64229961117
4979049344,4979049350,6.64229961117
4979049344,4979047768,15.046015916
4979047768,4979049344,15.046015916
4979047768,4979049343,13.5443894643
4979049343,4979047768,13.5443894643
4979149415,4979149942,90.8698802363
4979149942,4979149415,90.8698802363
4978913607,4978913336,114.175072348
4978913336,4978913607,114.175072348
4977284625,6016307893,8.86795000473
6016307893,4977284625,8.86795000473
6016307893,4977284630,87.5967059468
4977284630,6016307893,87.5967059468
4977284630,4977284636,37.7055293219
4977284636,4977284630,37.7055293219
4977284636,4977284629,38.6257668045
4977284629,4977284636,38.6257668045
4978332999,4978332997,72.3291171539
4978332997,4978332999,72.3291171539
4994125284,4994125287,48.1784720554
4994125287,4994125284,48.1784720554
4978331676,4978331672,77.9026566668
4978331672,4978331676,77.9026566668
4972478131,4972478049,117.669632482
4972478049,4972478131,117.669632482
4994124838,4994124843,134.31928414
4994124843,4994124838,134.31928414
4994124843,4976600391,29.1479365724
4976600391,4994124843,29.1479365724
4975070644,6709678012,264.7475194
6709678012,4975070644,264.7475194
4976868933,4976868932,91.9198713937
4976868932,4976868933,91.9198713937
566709047,4994016407,155.336585731
4994016407,566709047,155.336585731
4994016407,4994016410,91.7067630169
4994016410,4994016407,91.7067630169
4994016410,4993918639,58.8948538794
4993918639,4994016410,58.8948538794
4993918639,4976600614,25.3487241582
4976600614,4993918639,25.3487241582
